"No.","Time","Source","Destination","Protocol","Length","Info"
"5591","67.975563","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5592","67.990085","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5593","68.002028","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5594","68.010361","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5595","68.030454","74.125.200.94","10.0.18.164","QUIC","1292","Protected Payload (KP0)"
"5596","68.031045","10.0.18.164","74.125.200.94","QUIC","120","Handshake, DCID=31832426d90bf581"
"5597","68.031277","10.0.18.164","74.125.200.94","QUIC","817","Protected Payload (KP0), DCID=31832426d90bf581"
"5598","68.056755","74.125.200.94","10.0.18.164","QUIC","664","Protected Payload (KP0)"
"5599","68.068525","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5600","68.082155","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5601","68.082563","10.0.18.164","74.125.200.94","QUIC","76","Protected Payload (KP0), DCID=31832426d90bf581"
"5602","68.094927","74.125.200.94","10.0.18.164","QUIC","68","Protected Payload (KP0)"
"5603","68.095621","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5604","68.099191","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5605","68.117818","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5606","68.123114","173.194.22.251","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 443  >  9651 [ACK] Seq=1 Ack=2 Win=299 Len=0 SLE=1 SRE=2"
"5607","68.124389","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5608","68.133787","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5609","68.151153","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5610","68.170201","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5611","68.177482","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5612","68.190448","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5613","68.203802","74.125.200.94","10.0.18.164","QUIC","134","Protected Payload (KP0)"
"5614","68.206217","74.125.200.94","10.0.18.164","QUIC","71","Protected Payload (KP0)"
"5615","68.206341","10.0.18.164","74.125.200.94","QUIC","75","Protected Payload (KP0), DCID=31832426d90bf581"
"5616","68.207553","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5617","68.207640","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"5618","68.235184","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5619","68.235334","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"5620","68.261365","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5621","68.261673","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"5622","68.287564","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5623","68.288054","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"5624","68.309615","10.0.18.7","239.255.255.250","SSDP","337","NOTIFY * HTTP/1.1 "
"5625","68.309615","10.0.18.7","239.255.255.250","SSDP","385","NOTIFY * HTTP/1.1 "
"5626","68.309615","10.0.18.7","239.255.255.250","SSDP","389","NOTIFY * HTTP/1.1 "
"5627","68.309615","10.0.18.7","239.255.255.250","SSDP","393","NOTIFY * HTTP/1.1 "
"5628","68.310339","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5629","68.314140","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5630","68.330650","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"5631","68.342928","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5632","68.366743","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5633","68.367017","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"5634","68.393174","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5635","68.410246","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"5636","68.410674","10.0.18.164","74.125.200.94","QUIC","75","Protected Payload (KP0), DCID=31832426d90bf581"
"5637","68.420913","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5638","68.431069","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"5639","68.446211","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5640","68.470008","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"5641","68.472523","74.125.200.94","10.0.18.164","QUIC","1011","Protected Payload (KP0)"
"5642","68.472781","10.0.18.164","74.125.200.94","QUIC","79","Protected Payload (KP0), DCID=31832426d90bf581"
"5643","68.473054","10.0.18.164","74.125.200.94","QUIC","75","Protected Payload (KP0), DCID=31832426d90bf581"
"5644","68.473119","10.0.18.164","74.125.200.94","QUIC","78","Protected Payload (KP0), DCID=31832426d90bf581"
"5645","68.493334","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5646","68.510153","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"5647","68.519644","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5648","68.520737","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5649","68.541042","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5650","68.547427","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5651","68.560006","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5652","68.573940","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5653","68.599929","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5654","68.600250","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5655","68.615197","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5656","68.626895","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5657","68.650303","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5658","68.653135","74.125.200.94","10.0.18.164","QUIC","67","Protected Payload (KP0)"
"5659","68.654267","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5660","68.670409","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5661","68.680567","74.125.200.94","10.0.18.164","QUIC","68","Protected Payload (KP0)"
"5662","68.681427","74.125.200.94","10.0.18.164","QUIC","67","Protected Payload (KP0)"
"5663","68.682774","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5664","68.689739","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5665","68.709340","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5666","68.709653","10.0.18.164","74.125.200.94","QUIC","75","Protected Payload (KP0), DCID=31832426d90bf581"
"5667","68.729829","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5668","68.730201","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5669","68.736327","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5670","68.745440","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5671","68.762333","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5672","68.780073","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5673","68.788830","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5674","68.800210","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5675","68.815402","74.125.12.169","10.0.18.164","UDP","1244","443  >  65459 Len=1202"
"5676","68.820463","10.0.18.164","74.125.12.169","UDP","923","65459  >  443 Len=881"
"5677","68.840600","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5678","68.849712","74.125.12.169","10.0.18.164","UDP","70","443  >  65459 Len=28"
"5679","68.849825","74.125.12.169","10.0.18.164","UDP","176","443  >  65459 Len=134"
"5680","68.850108","74.125.12.169","10.0.18.164","UDP","1287","443  >  65459 Len=1245"
"5681","68.850214","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"5682","68.860105","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5683","68.872816","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5684","68.880661","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5685","68.899504","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5686","68.919015","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5687","68.926092","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5688","68.934857","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5689","68.952297","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5690","68.970505","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5691","68.978903","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5692","68.979760","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5693","68.990341","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5694","69.006453","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5695","69.030839","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5696","69.032748","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5697","69.050123","10.0.18.164","74.125.102.23","TCP","55","[TCP Keep-Alive] 9634  >  443 [ACK] Seq=0 Ack=2 Win=513 Len=1"
"5698","69.050277","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5699","69.059355","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5700","69.070147","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5701","69.086060","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5702","69.110306","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5703","69.112945","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5704","69.130337","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5705","69.138929","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5706","69.150147","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5707","69.165757","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5708","69.180461","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5709","69.180963","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5710","69.191818","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5711","69.200056","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5712","69.218371","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5713","69.234712","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5714","69.244585","74.125.102.23","10.0.18.164","TCP","60","443  >  9634 [RST] Seq=2 Win=0 Len=0"
"5715","69.245566","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5716","69.270525","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5717","69.272349","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5718","69.290598","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5719","69.298980","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5720","69.310075","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5721","69.325205","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5722","69.349970","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5723","69.351616","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5724","69.370711","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5725","69.379432","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5726","69.390338","10.0.18.164","173.194.22.252","TCP","55","[TCP Keep-Alive] 9635  >  443 [ACK] Seq=0 Ack=2 Win=517 Len=1"
"5727","69.390671","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5728","69.404926","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5729","69.430693","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5730","69.431490","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5731","69.450378","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5732","69.470974","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5733","69.484216","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5734","69.484439","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5735","69.510674","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5736","69.529972","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5737","69.537159","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5738","69.549793","10.0.18.164","173.194.22.251","TCP","55","[TCP Keep-Alive] 9650  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1"
"5739","69.549950","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5740","69.563627","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5741","69.563806","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5742","69.592377","173.194.22.252","10.0.18.164","TCP","60","443  >  9635 [RST] Seq=2 Win=0 Len=0"
"5743","69.592535","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5744","69.610147","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5745","69.617335","74.125.12.169","10.0.18.164","UDP","687","443  >  65459 Len=645"
"5746","69.621988","10.0.18.164","74.125.12.169","UDP","912","65459  >  443 Len=870"
"5747","69.622309","10.0.18.164","74.125.12.169","UDP","818","65459  >  443 Len=776"
"5748","69.624474","10.0.18.164","74.125.12.169","UDP","903","65459  >  443 Len=861"
"5749","69.625916","10.0.18.164","74.125.200.154","TCP","55","[TCP Keep-Alive] 9630  >  443 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"5750","69.631306","173.194.22.251","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 443  >  9650 [ACK] Seq=1 Ack=2 Win=276 Len=0 SLE=1 SRE=2"
"5751","69.632055","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5752","69.648869","74.125.12.169","10.0.18.164","UDP","71","443  >  65459 Len=29"
"5753","69.648953","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5754","69.649161","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5755","69.650844","74.125.12.169","10.0.18.164","UDP","71","443  >  65459 Len=29"
"5756","69.651363","74.125.12.169","10.0.18.164","UDP","795","443  >  65459 Len=753"
"5757","69.651499","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"5758","69.656569","74.125.200.154","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 443  >  9630 [ACK] Seq=1 Ack=2 Win=263 Len=0 SLE=1 SRE=2"
"5759","69.656692","74.125.12.169","10.0.18.164","UDP","127","443  >  65459 Len=85"
"5760","69.656957","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"5761","69.657223","74.125.12.169","10.0.18.164","UDP","1267","443  >  65459 Len=1225"
"5762","69.658844","10.0.18.164","74.125.12.169","UDP","835","65459  >  443 Len=793"
"5763","69.683317","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5764","69.683528","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"5765","69.709569","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5766","69.710413","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5767","69.711688","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5768","69.711895","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"5769","69.738301","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5770","69.750104","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5771","69.764584","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5772","69.765719","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5773","69.789823","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5774","69.792252","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5775","69.810102","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5776","69.819557","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5777","69.829823","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5778","69.845337","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5779","69.869815","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5780","69.874353","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5781","69.889980","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5782","69.899618","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5783","69.910588","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5784","69.924824","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5785","69.950125","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5786","69.951274","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5787","69.969988","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5788","69.977891","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5789","69.990050","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5790","70.004294","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5791","70.004479","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5792","70.030788","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5793","70.050289","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5794","70.057309","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5795","70.065971","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5796","70.081452","10.0.18.164","40.99.10.82","TCP","55","[TCP Keep-Alive] 9488  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"5797","70.083693","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5798","70.100060","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5799","70.110475","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5800","70.118830","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5801","70.137051","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5802","70.150099","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5803","70.163358","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5804","70.185213","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5805","70.189733","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5806","70.200101","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5807","70.216263","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5808","70.240135","10.0.18.164","40.99.10.66","TCP","55","[TCP Keep-Alive] 9553  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1"
"5809","70.240298","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5810","70.242380","40.99.10.82","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 443  >  9488 [ACK] Seq=1 Ack=2 Win=16385 Len=0 SLE=1 SRE=2"
"5811","70.243849","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5812","70.260123","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5813","70.270547","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5814","70.280728","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5815","70.296763","204.79.197.200","10.0.18.164","TCP","60","443  >  9609 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5816","70.297771","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5817","70.318864","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5818","70.323715","204.79.197.200","10.0.18.164","TCP","60","443  >  9608 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5819","70.324883","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5820","70.334885","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5821","70.350823","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5822","70.351679","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5823","70.370000","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5824","70.378364","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5825","70.389997","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5826","70.395750","10.0.18.164","142.251.10.190","UDP","821","54349  >  443 Len=779"
"5827","70.404278","40.99.10.66","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 443  >  9553 [ACK] Seq=1 Ack=2 Win=16384 Len=0 SLE=1 SRE=2"
"5828","70.405379","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5829","70.430583","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5830","70.431914","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5831","70.450304","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5832","70.460866","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5833","70.470210","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5834","70.485089","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5835","70.509952","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5836","70.514356","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5837","70.530354","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5838","70.537740","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5839","70.538894","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5840","70.550336","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5841","70.567035","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5842","70.590104","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5843","70.591534","142.251.10.190","10.0.18.164","UDP","71","443  >  54349 Len=29"
"5844","70.595317","142.251.10.190","10.0.18.164","UDP","115","443  >  54349 Len=73"
"5845","70.595462","10.0.18.164","142.251.10.190","UDP","79","54349  >  443 Len=37"
"5846","70.595475","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"5847","70.596031","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5848","70.609910","10.0.18.164","142.251.10.190","UDP","75","54349  >  443 Len=33"
"5849","70.610316","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5850","70.622762","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5851","70.630236","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5852","70.649140","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5853","70.670586","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5854","70.675564","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5855","70.690020","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5856","70.702170","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5857","70.710405","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5858","70.729081","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5859","70.750468","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5860","70.750879","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5861","70.755029","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5862","70.770329","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5863","70.781319","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"5864","70.782543","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5865","70.789781","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5866","70.809464","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5867","70.830680","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5868","70.835590","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5869","70.850412","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5870","70.863021","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5871","70.888657","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5872","70.888857","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5873","70.915148","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5874","70.930024","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5875","70.941621","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5876","70.950183","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5877","70.968143","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5878","70.990052","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5879","70.995086","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5880","71.010198","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5881","71.021148","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5882","71.030847","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5883","71.047621","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5884","71.070311","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5885","71.074063","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5886","71.090305","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
